airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
26832,medium_airport,Halim Perdanakusuma International Airport,-6.266610146,106.8909988,84,AS,ID,ID-JK,Jakarta,HLP
3583,medium_airport,Hood Army Air Field,31.1387,-97.7145,924,NA,US,US-TX,Fort Hood,HLR
27967,small_airport,St Helens Airport,-41.33670044,148.2819977,48,OC,AU,AU-TAS,,HLS
27007,medium_airport,Hamilton Airport,-37.64889908,142.0650024,803,OC,AU,AU-VIC,,HLT
31605,small_airport,Nesson Airport,-21.257288,165.61821,10,OC,NC,NC-U-A,Houailou,HLU
31606,small_airport,Helenvale Airport,-15.6857996,145.2149963,,OC,AU,AU-QLD,Helenvale,HLV
29948,small_airport,Hluhluwe Airport,-28.01660499,32.27517128,249,AF,ZA,ZA-NL,Hluhluwe,HLW
5033,medium_airport,Hamilton International Airport,-37.86669922,175.3320007,172,OC,NZ,NZ-WKO,Hamilton,HLZ
26373,medium_airport,Khanty Mansiysk Airport,61.0284996,69.08609772,76,AS,RU,RU-KHM,Khanty-Mansiysk,HMA
300893,medium_airport,Suhaj Mubarak International Airport,26.339115,31.737624,322,AF,EG,EG-SHG,Suhaj,HMB
2079,medium_airport,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673,6.14044,463,AF,DZ,DZ-30,Hassi Messaoud,HME
27621,small_airport,Hermannsburg Airport,-23.926485,132.807798,593,OC,AU,AU-NT,Hermannsburg (Ntaria),HMG
31609,medium_airport,Hami Airport,42.8414,93.669197,2703,AS,CN,CN-65,Hami,HMI
6420,medium_airport,Khmelnytskyi Airport,49.359699,26.933399,1150,EU,UA,UA-68,Khmelnytskyi,HMJ
3584,medium_airport,Holloman Air Force Base,32.852501,-106.107002,4093,NA,US,US-NM,Alamogordo,HMN
4713,large_airport,General Ignacio P. Garcia International Airport,29.09589958,-111.0479965,627,NA,MX,MX-SON,Hermosillo,HMO
29260,small_airport,"Hamar Lufthavn, Stavsberg",60.8181,11.068,729,EU,NO,NO-34,Hamar,HMR
344101,small_airport,Haji Muhammad Sidik Airport,-1.02581,114.92881,145,AS,ID,ID-KT,Muara Teweh,HMS
20064,small_airport,Hemet Ryan Airport,33.73400116,-117.0230026,1512,NA,US,US-CA,Hemet,HMT
2716,medium_airport,Hemavan Airport,65.806099,15.0828,1503,EU,SE,SE-AC,Hemavan,HMV
5662,small_airport,Seosan Air Base,36.703999,126.486,39,AS,KR,KR-44,Seosan,HMY
5610,medium_airport,Iwate Hanamaki Airport,39.4286,141.134995,297,AS,JP,JP-03,Hanamaki,HNA
20067,small_airport,Huntingburg Airport,38.24900055,-86.9536972,529,NA,US,US-IN,Huntingburg,HNB
20087,small_airport,Billy Mitchell Airport,35.23279953,-75.61779785,17,NA,US,US-NC,Hatteras,HNC
5627,large_airport,Tokyo Haneda International Airport,35.552299,139.779999,35,AS,JP,JP-13,Tokyo,HND
17654,small_airport,Hoonah Airport,58.0961,-135.410111,19,NA,US,US-AK,Hoonah,HNH
311487,small_airport,Heiweni Airport,-7.4223,146.4276,3480,OC,PG,PG-MPL,Heiweni,HNI
5453,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13,OC,US,US-HI,Honolulu,HNL
5444,medium_airport,Hana Airport,20.795601,-156.014008,78,OC,US,US-HI,Hana,HNM
312918,small_airport,Honinabi Airport,-6.2457,142.1771,452,OC,PG,PG-WPD,Honinabi,HNN
5372,medium_airport,Haines Airport,59.24380112,-135.5240021,15,NA,US,US-AK,Haines,HNS
31610,small_airport,Hengyang Nanyue Airport,26.72208,112.617958,,AS,CN,CN-43,Hengyang,HNY
31611,small_airport,Hola Airport,-1.521999955,40.00400162,195,AF,KE,KE-300,Hola,HOA
20071,medium_airport,Lea County Regional Airport,32.6875,-103.2170029,3661,NA,US,US-NM,Hobbs,HOB
313218,small_airport,Komako Airport,-7.3984,145.8827,3960,OC,PG,PG-GPK,Komako,HOC
5316,medium_airport,Hodeidah International Airport,14.75300026,42.97629929,41,AS,YE,YE-HU,Hodeida,HOD
26582,small_airport,Ban Huoeisay Airport,20.25729942,100.4369965,1380,AS,LA,LA-BK,Huay Xai,HOE
5083,medium_airport,Al-Ahsa International Airport,25.285299,49.485199,588,AS,SA,SA-04,Hofuf,HOF
4840,medium_airport,Frank Pais International Airport,20.78560066,-76.31510162,361,NA,CU,CU-11,Holguin,HOG
29458,small_airport,Hohenems-Dornbirn Airfield,47.384998,9.7,1352,EU,AT,AT-8,Hohenems / Dornbirn,HOH
5007,medium_airport,Hao Airport,-18.0748,-140.945999,10,OC,PF,PF-U-A,Otepa,HOI
27622,small_airport,Hooker Creek Airport,-18.33670044,130.6380005,320,OC,AU,AU-NT,Lajamanu,HOK
5373,medium_airport,Homer Airport,59.64559937,-151.477005,84,NA,US,US-AK,Homer,HOM
3585,medium_airport,Huron Regional Airport,44.3852005,-98.22850037,1289,NA,US,US-SD,Huron,HON
313231,small_airport,Nhon Co Airfield,11.9787,107.5638,2270,AS,VN,VN-CH,Đăk R'Lấp,HOO
3586,medium_airport,Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,573,NA,US,US-KY,Fort Campbell,HOP
2263,medium_airport,Hof-Plauen Airport,50.288612,11.856389,1959,EU,DE,DE-BY,Hof,HOQ
4450,medium_airport,Horta Airport,38.51990128,-28.71590042,118,EU,PT,PT-20,Horta,HOR
5782,small_airport,Chos Malal Airport,-37.44469833,-70.22250366,2788,SA,AR,AR-Q,Chos Malal,HOS
3587,medium_airport,Memorial Field Airport,34.4788,-93.096262,540,NA,US,US-AR,Hot Springs,HOT
3588,medium_airport,William P Hobby Airport,29.645399,-95.2789,46,NA,US,US-TX,Houston,HOU
28114,medium_airport,"Ørsta-Volda Airport, Hovden",62.18000031,6.074100018,243,EU,NO,NO-15,Ørsta,HOV
26719,small_airport,Hommalinn Airport,24.89959908,94.91400146,534,AS,MM,MM-01,Hommalinn,HOX
4963,medium_airport,Lifuka Island Airport,-19.77700043,-174.3410034,31,OC,TO,TO-02,Lifuka,HPA
5374,medium_airport,Hooper Bay Airport,61.52389908,-166.1470032,13,NA,US,US-AK,Hooper Bay,HPB
313242,small_airport,Hope Vale Airport,-15.2923,145.1035,228,OC,AU,AU-QLD,Hope Vale,HPE
319811,medium_airport,Shennongjia Hongping Airport,31.626,110.34,8365,AS,CN,CN-42,Shennongjia (Hongping),HPG
26692,medium_airport,Cat Bi International Airport,20.81686,106.722994,6,AS,VN,VN-RRD,Haiphong (Hai An),HPH
3589,medium_airport,Westchester County Airport,41.06700134,-73.70760345,439,NA,US,US-NY,White Plains,HPN
41544,heliport,Pretoria Central Heliport,-25.65570068,28.22060013,4087,AF,ZA,ZA-GT,Pretoria,HPR
20074,small_airport,Hampton Municipal Airport,42.72370148,-93.2263031,1176,NA,US,US-IA,Hampton,HPT
17623,small_airport,Princeville Airport,22.209313,-159.44515,344,OC,US,US-HI,Hanalei,HPV
20075,small_airport,Baytown Airport,29.78610039,-94.95269775,34,NA,US,US-TX,Baytown,HPY
3590,medium_airport,Bowerman Airport,46.97119904,-123.9369965,18,NA,US,US-WA,Hoquiam,HQM
27238,large_airport,Harbin Taiping International Airport,45.623402,126.25,457,AS,CN,CN-23,Harbin,HRB
313249,small_airport,Sary Su Airport,48.3974,70.1915,1307,AS,KZ,KZ-ULY,Zhayrem,HRC
3005,large_airport,Robert Gabriel Mugabe International Airport,-17.931801,31.0928,4887,AF,ZW,ZW-HA,Harare,HRE
3186,large_airport,Hurghada International Airport,27.176776,33.796692,32,AF,EG,EG-BA,Hurghada,HRG
309579,large_airport,Mattala Rajapaksa International Airport,6.284467,81.124128,157,AS,LK,LK-3,,HRI
6476,medium_airport,Kharkiv International Airport,49.924801,36.290001,508,EU,UA,UA-63,Kharkiv,HRK
3591,medium_airport,Valley International Airport,26.22850037,-97.65440369,36,NA,US,US-TX,Harlingen,HRL
2064,medium_airport,Hassi R'Mel Airport,32.930401,3.31154,2540,AF,DZ,DZ-03,Hassi R'Mel,HRM
3592,medium_airport,Boone County Airport,36.26150131,-93.15470123,1365,NA,US,US-AR,Harrison,HRO
41067,small_airport,Herrera Airport,3.216667,-75.85,5740,SA,CO,CO-TOL,Campiña,HRR
2789,medium_airport,Harrismith Airport,-28.23509979,29.10619926,5585,AF,ZA,ZA-FS,Harrismith,HRS
2505,medium_airport,RAF Linton-On-Ouse,54.0489006,-1.252750039,53,EU,GB,GB-ENG,Linton-On-Ouse,HRT
38379,small_airport,Henbury Airport,-24.584,133.236,,OC,AU,AU-NT,Ghan,HRY
463,small_airport,Walter Bündchen Airport,-27.63829994,-54.33909988,1063,SA,BR,BR-RS,Horizontina,HRZ
337747,large_airport,Hazrat Sultan International Airport,43.313126,68.549881,951,AS,KZ,KZ-YUZ,,HSA
20085,small_airport,Harrisburg-Raleigh Airport,37.81129837,-88.5503006,398,NA,US,US-IL,Harrisburg,HSB
44157,medium_airport,Shaoguan Danxia Airport,24.9786,113.420998,280,AS,CN,CN-44,Shaoguan,HSC
5571,medium_airport,Saga Airport,33.14970016,130.302002,6,AS,JP,JP-41,Saga,HSG
20068,small_airport,Henderson Executive Airport,35.97280121,-115.1340027,2492,NA,US,US-NV,Las Vegas,HSH
20088,small_airport,Hastings Municipal Airport,40.6053009,-98.42790222,1961,NA,US,US-NE,Hastings,HSI
319812,small_airport,Zhengzhou Shangjie Airport,34.842153,113.273983,450,AS,CN,CN-41,Zhengzhou,HSJ
29967,small_airport,Huesca-Pirineos Airport,42.076099,-0.316667,1769,EU,ES,ES-AR,Monflorite/Alcalá del Obispo,HSK
5370,medium_airport,Huslia Airport,65.69789886,-156.3509979,220,NA,US,US-AK,Huslia,HSL
27011,medium_airport,Horsham Airport,-36.66970062,142.1730042,445,OC,AU,AU-VIC,,HSM
31624,small_airport,Zhoushan Putuoshan Airport,29.9342,122.362,3,AS,CN,CN-33,Zhoushan,HSN
20089,small_airport,Ingalls Field,37.95140076,-79.83390045,3793,NA,US,US-VA,Hot Springs,HSP
26559,medium_airport,Hissar Airport,29.17939949,75.75530243,700,AS,IN,IN-HR,,HSS
3593,medium_airport,Homestead ARB Airport,25.48859978,-80.38359833,5,NA,US,US-FL,Homestead,HST
3594,medium_airport,Huntsville International Carl T Jones Field,34.637199,-86.775101,629,NA,US,US-AL,Huntsville,HSV
5523,medium_airport,Hsinchu Air Base,24.81800079,120.939003,26,AS,TW,TW-HSZ,Hsinchu City,HSZ
6463,medium_airport,Chita-Kadala International Airport,52.026299,113.306,2272,EU,RU,RU-CHI,Chita,HTA
6509,medium_airport,Khatanga Airport,71.97810364,102.4909973,95,AS,RU,RU-KYA,Khatanga,HTG
20091,small_airport,Hawthorne Industrial Airport,38.544399,-118.634002,4215,NA,US,US-NV,Hawthorne,HTH
26909,medium_airport,Hamilton Island Airport,-20.35810089,148.9519959,15,OC,AU,AU-QLD,Hamilton Island,HTI
20092,small_airport,Roscommon County - Blodgett Memorial Airport,44.359798,-84.671095,1150,NA,US,US-MI,Houghton Lake,HTL
308210,small_airport,Khatgal Airport,50.435988,100.139532,5500,AS,MN,MN-041,Hatgal,HTM
27235,medium_airport,Hotan Airport,37.03850174,79.86489868,4672,AS,CN,CN-65,Hotan,HTN
20093,small_airport,Town of East Hampton Airport,40.959954,-72.25105,55,NA,US,US-NY,East Hampton,HTO
31644,small_airport,Hateruma Airport,24.059751,123.80558,43,AS,JP,JP-47,Taketomi,HTR
3595,medium_airport,Tri-State/Milton J. Ferguson Field,38.366699,-82.557999,828,NA,US,US-WV,Huntington,HTS
319417,medium_airport,Huatugou Airport,38.201645,90.837843,2945,AS,CN,CN-63,Mengnai,HTT
27010,medium_airport,Hopetoun Airport,-35.71530151,142.3600006,256,OC,AU,AU-VIC,,HTU
21304,medium_airport,Huntsville Regional Airport,30.74690056,-95.58719635,363,NA,US,US-TX,Huntsville,HTV
20094,small_airport,Lawrence County Airpark,38.4193,-82.494301,568,NA,US,US-OH,Chesapeake/Huntington Wva,HTW
44484,medium_airport,Hatay Airport,36.362778,36.282223,269,AS,TR,TR-31,Antakya,HTY
31651,small_airport,Hato Corozal Airport,6.15,-71.75,820,SA,CO,CO-CAS,Hato Corozal,HTZ
3596,medium_airport,Redstone Army Air Field,34.67869949,-86.68479919,684,NA,US,US-AL,Redstone Arsnl Huntsville,HUA
38378,small_airport,Humbert River Airport,-16.4896698,130.6302795,,OC,AU,AU-NT,,HUB
42317,small_airport,Humacao Airport,18.13809967,-65.80130005,33,NA,PR,PR-U-A,Humacao,HUC
18371,small_airport,Humboldt Municipal Airport,42.734831,-94.245315,1093,NA,US,US-IA,Humboldt,HUD
31653,small_airport,Humera Airport,13.83012,36.88237,1930,AF,ET,ET-TI,Akwi,HUE
3597,medium_airport,"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,589,NA,US,US-IN,Terre Haute,HUF
42226,small_airport,Huehuetenango Airport,15.32740021,-91.46240234,6375,NA,GT,GT-HU,Huehuetenango,HUG
5005,medium_airport,Huahine-Fare Airport,-16.687084,-151.021593,7,OC,PF,PF-U-A,Fare,HUH
26702,medium_airport,Phu Bai International Airport,16.400628,107.703094,48,AS,VN,VN-NC,Huế,HUI
20050,small_airport,Stan Stamper Municipal Airport,34.03480148,-95.54190063,572,NA,US,US-OK,Hugo,HUJ
31654,small_airport,Hukuntsi Airport,-23.9897,21.758101,3720,AF,BW,BW-KG,Hukuntsi,HUK
20095,medium_airport,Houlton International Airport,46.12310028,-67.792099,489,NA,US,US-ME,Houlton,HUL
20096,small_airport,Houma Terrebonne Airport,29.56649971,-90.66040039,10,NA,US,US-LA,Houma,HUM
5530,medium_airport,Hualien Airport,24.0230999,121.6179962,52,AS,TW,TW-HUA,Hualien City,HUN
327443,medium_airport,Holingol Huolinhe Airport,45.487222,119.407222,,AS,CN,CN-15,Holingol,HUO
3230,small_airport,Hon Airport,29.1101,15.9656,919,AF,LY,LY-JU,,HUQ
17656,small_airport,Hughes Airport,66.04109955,-154.2630005,299,NA,US,US-AK,Hughes,HUS
3598,medium_airport,Hutchinson Municipal Airport,38.06549835,-97.86060333,1543,NA,US,US-KS,Hutchinson,HUT
6229,medium_airport,Alferez Fap David Figueroa Fernandini Airport,-9.878809929,-76.20480347,6070,SA,PE,PE-HUC,Huánuco,HUU
542,small_airport,Humaitá Airport,-7.532120228,-63.07210159,230,SA,BR,BR-AM,Humaitá,HUW
4692,medium_airport,Bahías de Huatulco International Airport,15.775611,-96.26079,464,NA,MX,MX-OAX,Huatulco,HUX
2442,medium_airport,Humberside Airport,53.57440186,-0.350832999,121,EU,GB,GB-ENG,Grimsby,HUY
44146,medium_airport,Huizhou Pingtan Airport,23.049999,114.599998,50,AS,CN,CN-44,Huizhou (Pingtan),HUZ
2918,medium_airport,Analalava Airport,-14.629514,47.763555,345,AF,MG,MG-M,Analalava,HVA
27003,medium_airport,Hervey Bay Airport,-25.320127,152.880662,60,OC,AU,AU-QLD,Hervey Bay,HVB
27210,medium_airport,Khovd Airport,47.95410156,91.62819672,4898,AS,MN,MN-043,Khovd,HVD
20098,small_airport,Hanksville Airport,38.41799927,-110.7040024,4444,NA,US,US-UT,Hanksville,HVE
29261,medium_airport,"Honningsvåg Airport, Valan",71.009697,25.983601,44,EU,NO,NO-54,Honningsvåg,HVG
31656,small_airport,Hólmavík Airport,65.70469666,-21.69639969,90,EU,IS,IS-4,Hólmavík,HVK
31657,small_airport,Krókstaðarmelar Airport,65.2664032,-20.84690094,164,EU,IS,IS-5,Hvammstangi,HVM
3599,medium_airport,Tweed New Haven Airport,41.26369858,-72.88680267,12,NA,US,US-CT,New Haven,HVN
20099,medium_airport,Havre City County Airport,48.542999,-109.762001,2591,NA,US,US-MT,Havre,HVR
20100,small_airport,Hartsville Regional Airport,34.40309906,-80.11920166,364,NA,US,US-SC,Hartsville,HVS
307891,small_airport,Hawabango Airport,-7.392994,146.003487,4563,OC,PG,PG-GPK,Hawabango,HWA
20101,small_airport,Hayward Executive Airport,37.65919876,-122.1220016,52,NA,US,US-CA,Hayward,HWD
27614,small_airport,Wilpena Pound Airport,-31.85590744,138.4680786,321,OC,AU,AU-SA,Hawker,HWK
3014,medium_airport,Hwange National Park Airport,-18.62989998,27.02099991,3543,AF,ZW,ZW-MN,Hwange,HWN
20102,small_airport,North Perry Airport,26.0012,-80.2407,8,NA,US,US-FL,Hollywood,HWO
318171,small_airport,Delingha Airport,37.125286,97.268658,9843,AS,CN,CN-63,Delingha,HXD
27002,medium_airport,Hay Airport,-34.53139877,144.8300018,305,OC,AU,AU-NSW,,HXX
3600,medium_airport,Cape Cod Gateway Airport,41.6693,-70.280403,54,NA,US,US-MA,Hyannis,HYA
29196,small_airport,Wycombe Air Park,51.61169815,-0.80833298,515,EU,GB,GB-ENG,High Wycombe,HYC
35141,large_airport,Rajiv Gandhi International Airport,17.231318,78.429855,2024,AS,IN,IN-TG,Hyderabad,HYD
42758,small_airport,Hayfields Airport,-3.69838,143.057902,466,OC,PG,PG-ESW,Bainyik,HYF
17658,seaplane_base,Hydaburg Seaplane Base,55.20629883,-132.8280029,,NA,US,US-AK,Hydaburg,HYG
17659,seaplane_base,Hollis Clark Bay Seaplane Base,55.48160172,-132.6459961,0,NA,US,US-AK,Hollis,HYL
31658,medium_airport,Taizhou Luqiao Airport,28.562201,121.429001,,AS,CN,CN-33,Huangyan,HYN
20108,medium_airport,Sawyer County Airport,46.02519989,-91.44429779,1216,NA,US,US-WI,Hayward,HYR
20109,medium_airport,Hays Regional Airport,38.84220123,-99.27320099,1999,NA,US,US-KS,Hays,HYS
2310,small_airport,Hyvinkää Airfield,60.6544,24.8811,430,EU,FI,FI-18,Hyvinkää,HYV
352633,medium_airport,Heze Mudan Airport,35.212972,115.736748,,AS,CN,CN-37,Heze,HZA
4203,medium_airport,Merville-Calonne Airport,50.61840057,2.642240047,61,EU,FR,FR-HDF,Merville/Calonne,HZB
31659,small_airport,Hanzhong Chenggu Airport,33.133527,107.203817,,AS,CN,CN-61,Hanzhong (Chenggu),HZG
308782,medium_airport,Liping Airport,26.32217,109.1499,1620,AS,CN,CN-52,Liping,HZH
121,medium_airport,Húsavík Airport,65.952301,-17.426001,48,EU,IS,IS-6,Húsavík,HZK
20114,small_airport,Hazleton Municipal Airport,40.98680115,-75.99490356,1603,NA,US,US-PA,Hazleton,HZL
1831,small_airport,Fort Mackay / Horizon Airport,57.38169861,-111.7009964,916,NA,CA,CA-AB,Fort Mackay,HZP
351149,medium_airport,Chengdu Huaizhou Airport,30.677339,104.529397,1453,AS,CN,CN-51,Chengdu (Jintang),HZU
41603,small_airport,Hazyview Airport,-25.05010033,31.13190079,1810,AF,ZA,ZA-MP,Hazyview,HZV
31660,medium_airport,Igarka Airport,67.43720245,86.62190247,82,AS,RU,RU-KYA,Igarka,IAA
3601,medium_airport,McConnell Air Force Base,37.621899,-97.268204,1371,NA,US,US-KS,Wichita,IAB
3602,large_airport,Washington Dulles International Airport,38.9445,-77.455803,312,NA,US,US-VA,Dulles,IAD
3603,medium_airport,Niagara Falls International Airport,43.1073,-78.946198,589,NA,US,US-NY,Niagara Falls,IAG
3604,large_airport,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,97,NA,US,US-TX,Houston,IAH
312934,small_airport,Ialibu Airport,-6.2782,143.9944,6736,OC,PG,PG-SHM,Ialibu,IAL
2086,medium_airport,Zarzaitine - In Aménas Airport,28.0515,9.64291,1847,AF,DZ,DZ-33,In Aménas,IAM
5376,medium_airport,Bob Baker Memorial Airport,66.97599792,-160.4369965,166,NA,US,US-AK,Kiana,IAN
5713,small_airport,Siargao Airport,9.8591,126.014,10,AS,PH,PH-SUN,Del Carmen,IAO
3350,small_airport,Bahregan Airport,29.840099,50.272701,20,AS,IR,IR-18,Imam Hassan,IAQ
26395,small_airport,Tunoshna Airport,57.560699,40.157398,287,EU,RU,RU-YAR,Tunoshna,IAR
4480,medium_airport,Iaşi Airport,47.180278,27.620833,411,EU,RO,RO-IS,Iaşi,IAS
2110,medium_airport,Ibadan Airport,7.362460136,3.978329897,725,AF,NG,NG-OY,Ibadan,IBA
41131,small_airport,General Villamil Airport,-0.942628,-90.953003,35,SA,EC,EC-W,Puerto Villamil,IBB
6124,medium_airport,Perales Airport,4.42161,-75.1333,2999,SA,CO,CO-TOL,Ibagué,IBE
312933,small_airport,Iboki Airport,-5.5536,149.19,13,OC,PG,PG-WBK,Iboki,IBI
27302,medium_airport,Indigo Bay Lodge Airport,-21.708,35.452801,20,AF,MZ,MZ-I,Bazaruto Island,IBL
318852,small_airport,Ibo Airport,-12.350174,40.602297,27,AF,MZ,MZ-P,Ibo,IBO
6204,medium_airport,Iberia Airport,-11.41160011,-69.48870087,750,SA,PE,PE-MDD,Iberia,IBP
5533,medium_airport,Ibaraki Airport / JASDF Hyakuri Air Base,36.181099,140.414993,105,AS,JP,JP-08,Omitama,IBR
4013,large_airport,Ibiza Airport,38.872898,1.37312,24,EU,ES,ES-IB,Ibiza (Eivissa),IBZ
31661,small_airport,Icabarú Airport,4.336319923,-61.73960114,1574,SA,VE,VE-F,,ICA
6291,small_airport,Andrés Miguel Salazar Marcano Airport,10.794432,-63.98159,10,SA,VE,VE-O,Isla de Coche,ICC
31662,small_airport,Cicia Airport,-17.74329948,-179.3419952,13,OC,FJ,FJ-E,Cicia,ICI
31663,small_airport,Nieuw Nickerie - Major Henk Fernandes Airport,5.955435,-57.040617,9,SA,SR,SR-NI,Nieuw Nickerie,ICK
20152,small_airport,Schenck Field,40.72180176,-95.02639771,996,NA,US,US-IA,Clarinda,ICL
5653,large_airport,Incheon International Airport,37.46910095,126.4509964,23,AS,KR,KR-28,Seoul,ICN
309145,small_airport,Sicogon Airstrip,11.4595,123.2506,25,AS,PH,PH-ILI,Carles,ICO
31664,small_airport,Nicaro Airport,20.68860054,-75.53150177,26,NA,CU,CU-11,Nicaro,ICR
21271,small_airport,Cascade Airport,44.49380112,-116.0159988,4742,NA,US,US-ID,Cascade,ICS
3605,medium_airport,Wichita Eisenhower National Airport,37.649899,-97.433098,1333,NA,US,US-KS,Wichita,ICT
8126,small_airport,Icy Bay Airport,59.966269,-141.660118,50,NA,US,US-AK,Icy Bay,ICY
3606,medium_airport,Idaho Falls Regional Airport,43.514599,-112.070999,4744,NA,US,US-ID,Idaho Falls,IDA
29375,small_airport,Idre Airport,61.869701,12.6894,1480,EU,SE,SE-W,Idre,IDB
31665,small_airport,Idiofa Airport,-5,19.60000038,2299,AF,CD,CD-KU,Idiofa,IDF
21022,small_airport,Idaho County Airport,45.9426,-116.123001,3314,NA,US,US-ID,Grangeville,IDH
20154,small_airport,Indiana County–Jimmy Stewart Airport,40.631119,-79.101884,1405,NA,US,US-PA,Indiana,IDI
27631,small_airport,Indulkana Airport,-26.965435,133.321989,401,OC,AU,AU-SA,Indulkana,IDK
309146,small_airport,Indagen Airport,-6.22663,147.244,5788,OC,PG,PG-MPL,Indagen,IDN
546,small_airport,Santa Izabel do Morro Airport,-11.57229996,-50.66619873,647,SA,BR,BR-TO,Cristalândia,IDO
20156,small_airport,Independence Municipal Airport,37.15840149,-95.77839661,825,NA,US,US-KS,Independence,IDP
26446,medium_airport,Devi Ahilyabai Holkar Airport,22.72179985,75.80110168,1850,AS,IN,IN-MP,Indore,IDR
4101,medium_airport,Île d'Yeu Airport,46.71860123,-2.391109943,79,EU,FR,FR-PDL,Île d'Yeu,IDY
2639,medium_airport,Zielona Góra-Babimost Airport,52.13850021,15.7986002,194,EU,PL,PL-LB,Babimost,IEG
5678,medium_airport,Iejima Airport,26.722537,127.786801,246,AS,JP,JP-47,Ie,IEJ
2191,small_airport,Riesa-Göhlis Airport,51.29360962,13.35611057,322,EU,DE,DE-SN,Riesa,IES
6478,medium_airport,Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194,587,EU,UA,UA-30,Kyiv,IEV
20159,small_airport,Iowa Falls Municipal Airport,42.47079849,-93.26999664,1137,NA,US,US-IA,Iowa Falls,IFA
27633,small_airport,Iffley Airport,-18.89999962,141.2169952,43,OC,AU,AU-QLD,,IFF
